Domain name,Agency,Maintaining office,Use case,Type of government,Federal branch,State,Comments,Link,Date Added
lindentn.org,,,,Local,,Tennessee,"Town of Linden, TN -- Note added 7/17/14 17:01",http://www.lindentn.org/,7/17/14 17:00
lindoncity.org,,,,Local,,Utah,"City of Lindon, UT -- Note added 8/21/14 5:36",http://www.lindoncity.org/,6/6/13 18:08
lindstrom.mn.org,,,,Local,,Minnesota,"City of Lindstrom, MN -- Note added 4/26/15 4:30",http://www.lindstrom.mn.org/,6/6/13 18:08
linngroveiowa.org,,,,Local,,Iowa,"Linn Grove, Ia -- Note added 8/25/15 20:41",http://linngroveiowa.org/,6/6/13 18:08
lintonnd.org,,,,Local,,North Dakota,"City of Linton, ND -- Note added 7/22/14 5:38",http://lintonnd.org/,6/6/13 18:08
linwoodcity.org,,,,Local,,New Jersey,"linwood city, nj -- Note added 9/16/15 15:05",http://linwoodcity.org/,6/6/13 18:08
linwoodtownship.org,,,,Local,,Minnesota,"Linwood Township, MN -- Note added 4/26/15 4:31",http://www.linwoodtownship.org/,6/6/13 18:08
lisbonme.org,,,,Local,,Maine,"lisbon, me -- Note added 8/27/15 18:28",http://www.lisbonme.org/,6/6/13 18:08
lisbonnh.org,,,,Local,,New Hampshire,"lisbon, NH -- Note added 9/2/15 17:42",http://www.lisbonnh.org/,6/6/13 18:08
litchfield-park.org,,,,Local,,Arizona,"City of Litchfield Park, AZ -- Note added 12/13/13 13:08",http://litchfield-park.org/,6/6/13 18:08
literacydirectory.org,Department of Education (ED),,,Federal,,,"America's Literacy Directory, U.S. Department of Education's http://lincs.ed.gov/ Literacy Information and Communication System -- Note added 11/20/13 14:36",https://literacydirectory.org/,11/20/13 14:35
lith.org,,,,Local,,Illinois,"Village of Lake in the Hills, IL -- Note added 7/3/14 13:29",http://www.lith.org/,6/6/13 18:08
littlebritain.org,,,,Local,,Pennsylvania,"Little Britain Township, PA -- Note added 9/30/14 18:41",http://littlebritain.org/,6/6/13 18:08
littlechutewi.org,,,,Local,,Wisconsin,"Village of Little Chute, WI -- Note added 8/5/14 5:59",http://littlechutewi.org/,6/6/13 18:08
littleferrynj.org,,,,Local,,New Jersey,"little ferry,  nj -- Note added 9/16/15 15:06",http://littleferrynj.org/,6/6/13 18:08
littlerock.org,,,,Local,,Arkansas,"City of Little Rock, AR -- Note added 7/17/13 18:49",http://littlerock.org/,6/6/13 18:08
littlesilver.org,,,,Local,,New Jersey,"little silver, nj -- Note added 9/16/15 15:06",http://littlesilver.org/ls/,6/6/13 18:08
littlestownboro.org,,,,Local,,Pennsylvania,"Borough of Littlestown, PA -- Note added 9/30/14 18:43",http://www.littlestownboro.org/,6/6/13 18:08
littletongov.org,,,,Local,,Colorado,"City of Littleton, CO -- Note added 3/20/14 15:36",http://littletongov.org/,6/6/13 18:08
littletonma.org,,,,Local,,Massachusetts,"littleton, Ma -- Note added 8/26/15 16:09",http://littletonma.org/,6/6/13 18:08
livingstonmontana.org,,,,Local,,Montana,"City of Livingston, MT -- Note added 11/22/13 13:33",http://livingstonmontana.org/,6/6/13 18:08
livingstonnj.org,,,,Local,,New Jersey,"livingston,  nj -- Note added 9/16/15 15:06",http://livingstonnj.org/,6/6/13 18:08
livoniatownship.org,,,,Local,,Minnesota,"Livonia Township, MN -- Note added 4/26/15 4:34",http://www.livoniatownship.org/,6/6/13 18:08
lkm.org,,,,State,,Kansas,League of Kansas Municipalities -- Note added 7/9/14 4:50,http://lkm.org/,6/6/13 18:08
lloydharbor.org,,,,Local,,New York,"Village of Lloyd Harbor, NY -- Note added 7/2/15 9:57",http://www.lloydharbor.org/,6/6/13 18:08
lmc.org,,,,State,,Minnesota,"League of Minnesota Cities Per the 'About the League' section of their website, LMC is 'a membership organization dedicated to promoting excellence in local government.'  -- Note added 4/26/15 4:37",http://www.lmc.org/,6/6/13 18:08
lmt.org,,,,Local,,Pennsylvania,"Lower Makefield Township, PA -- Note added 9/30/14 18:47",http://www.lmt.org/,6/6/13 18:08
lobelvilletn.org,,,,Local,,Tennessee,"City of Lobelville, TN -- Note added 7/17/14 17:02",http://lobelvilletn.org/,7/17/14 17:02
lockhavencity.org,,,,Local,,Pennsylvania,"City of Lock Haven, PA -- Note added 9/30/14 18:49",http://www.lockhavencity.org/,6/6/13 18:08
lodi-nj.org,,,,Local,,New Jersey,"Borough of Lodi, nj -- Note added 9/16/15 15:09",http://lodi-nj.org/,6/6/13 18:08
logan-twp.org,,,,Local,,New Jersey,"Logan Township, nj -- Note added 9/16/15 15:10",http://logan-twp.org/,6/6/13 18:08
loganutah.org,,,,Local,,Utah,"Logan City, UT -- Note added 8/21/14 5:37",http://loganutah.org/,6/6/13 18:08
londonderry.org,,,,Local,,New Hampshire,"londonberry, NH -- Note added 9/2/15 17:43",http://londonderry.org/,6/6/13 18:08
londonderryvt.org,,,,Local,,Vermont,"Town of Londonderry, VT -- Note added 8/14/14 5:25",http://londonderryvt.org/,6/6/13 18:08
londongrove.org,,,,Local,,Pennsylvania,"London Grove Township, PA -- Note added 1/29/14 21:02",http://www.londongrove.org/,6/6/13 18:08
longboatkey.org,,,,Local,,Florida,"Town of Longboat Key, FL -- Note added 7/19/13 17:40",http://longboatkey.org/,6/6/13 18:08
longgroveia.org,,,,Local,,Iowa,"Long Grove, Ia -- Note added 8/25/15 20:41",http://longgroveia.org/,6/6/13 18:08
longhillnj.org,,,,Local,,New Jersey,"long hill, nj -- Note added 9/16/15 15:11",http://longhillnj.gov/,6/6/13 18:08
longmeadow.org,,,,Local,,Massachusetts,"longmeadow, Ma -- Note added 8/26/15 16:09",http://longmeadow.org/,6/6/13 18:08
longwoodfl.org,,,,Local,,Florida,"The City of Longwood, FL -- Note added 6/24/15 17:35",http://longwoodfl.org/,6/6/13 18:08
lostnationiowa.org,,,,Local,,Iowa,"Lost Nation, IA -- Note added 8/25/15 20:42",http://lostnationiowa.org/,6/6/13 18:08
loudonnh.org,,,,Local,,New Hampshire,"loudon, nh -- Note added 9/2/15 17:43",http://loudonnh.org/,6/6/13 18:08
louisacountyiowa.org,,,,County,,Iowa,"louisa county, IA -- Note added 8/25/15 20:43",http://www.louisacountyiowa.org/,6/6/13 18:08
louisatown.org,,,,Local,,Virginia,"Town of Louisa, VA -- Note added 6/20/14 13:29",http://louisatown.org/,6/6/13 18:08
love.okcounties.org,,,,County,,Oklahoma,"Love County, OK -- Note added 8/2/13 14:50",http://love.okcounties.org/,8/2/13 14:49
lovington.org,,,,Local,,New Mexico,"City of Lovington, NM -- Note added 7/16/14 5:21",http://www.lovington.org/,6/6/13 18:08
lowerfrederick.org,,,,Local,,Pennsylvania,"Lower Frederick Township, PA -- Note added 9/30/14 18:58",http://lowerfrederick.org/,6/6/13 18:08
lowergwynedd.org,,,,Local,,Pennsylvania,"Lower Gwynedd Township, PA -- Note added 9/30/14 18:59",http://lowergwynedd.org/,6/6/13 18:08
lowermerion.org,,,,Local,,Pennsylvania,"Lower Merion Township, PA -- Note added 9/30/14 19:00",http://lowermerion.org/,6/6/13 18:08
lowerpottsgrove.org,,,,Local,,Pennsylvania,"Lower Pottsgrove Township, PA -- Note added 9/30/14 19:02",http://lowerpottsgrove.org/,6/6/13 18:08
lowerprovidence.org,,,,Local,,Pennsylvania,"Lower Providence Township, PA -- Note added 9/30/14 19:03",http://lowerprovidence.org/,6/6/13 18:08
lowersaucontownship.org,,,,Local,,Pennsylvania,"Lower Saucon Township, PA -- Note added 9/30/14 19:05",http://lowersaucontownship.org/,6/6/13 18:08
lowerswatara.org,,,,Local,,Pennsylvania,"Lower Swatara Township, PA -- Note added 9/30/14 19:06",http://lowerswatara.org/,6/6/13 18:08
lpcboard.org,,,,State,,Louisiana,Licensed Professional Counselors Board of Examiners -- Note added 8/24/15 14:53,http://lpcboard.org/,6/6/13 18:08
lpgov.org,,,,State,,Louisiana,Police Jury Association of Louisiana -- Note added 7/23/13 19:36,http://lpgov.org/,6/6/13 18:08
lrcboard.org,,,,State,,Louisiana,LLPVRC Board of Examiners -- Note added 8/24/15 14:54,http://lrcboard.org/,6/6/13 18:08
lsbep.org,,,,State,,Louisiana,Louisiana State Board of Examiners of Psychologists   -- Note added 8/24/15 14:55,http://www.lsbep.org/,6/6/13 18:08
lsbes.org,,,,State,,Louisiana,Louisiana State Board of Examiners for Sanitarians -- Note added 9/23/15 16:47,http://lsbes.org/,6/6/13 18:08
lsbid.org,,,,State,,Louisiana,Louisiana State Board of Examiners of Interior Designers -- Note added 9/23/15 16:48,http://lsbid.org/,6/6/13 18:08
lsbmt.org,,,,State,,,Louisiana Board of Massage Therapy -- Note added 11/12/15 17:34,#N/A,6/6/13 18:08
lsbvm.org,,,,State,,Louisiana,Louisiana Board of Veterinary Medicine -- Note added 8/24/15 14:56,http://lsbvm.org/webcontent.asp?WebpageID=1,6/6/13 18:08
lsbwdd.org,,,,State,,Louisiana,Louisiana Board of Drug and Device Distributors -- Note added 8/24/15 14:57,http://www.lsbwdd.org/,6/6/13 18:08
ludlow.org,,,,Local,,Kentucky,"ludlow, ky -- Note added 8/27/15 16:48",http://www.ludlow.org/,6/6/13 18:08
luverne.org,,,,Local,,Alabama,"City of Luverne, AL -- Note added 7/15/13 18:10",http://luverne.org/,6/6/13 18:08
luzernecounty.org,,,,County,,Pennsylvania,"Luzerne County, PA -- Note added 9/30/14 19:09",http://www.luzernecounty.org/,6/6/13 18:08
lvks.org,,,,Local,,Kansas,"City of Leavenworth, KS -- Note added 7/9/14 4:51",http://lvks.org/,6/6/13 18:08
lwm-info.org,,,,State,,Wisconsin,League of Wisconsin Municipalities -- Note added 8/5/14 6:00,http://www.lwm-info.org/,6/6/13 18:08
lyco.org,,,,County,,Pennsylvania,"Lycoming County, PA -- Note added 9/30/14 19:11",http://lyco.org/,6/6/13 18:08
lymannh.org,,,,Local,,New Hampshire,"lyman, nh -- Note added 9/2/15 17:53",http://www.lymannh.org/,6/6/13 18:08
lyndentownship.org,,,,Local,,Minnesota,"Lynden Township, MN -- Note added 4/26/15 5:07",http://www.lyndentownship.org/lyndentownship/myheadline.asp?S=126&P=88279&PubID=5343,6/6/13 18:08
lyndenwa.org,,,,Local,,Washington,"City of Lynden, WA -- Note added 11/20/14 6:42",http://www.lyndenwa.org/,6/6/13 18:08
lyndhurstnj.org,,,,Local,,New Jersey,"lyndhurst, nj -- Note added 9/16/15 15:16",http://www.lyndhurstnj.org/,6/6/13 18:08
lyndonvt.org,,,,Local,,Vermont,"Town of Lyndon, VT -- Note added 8/14/14 5:27",http://lyndonvt.org/,6/6/13 18:08
lyonco.org,,,,County,,Minnesota,"Lyon County, MN -- Note added 4/26/15 5:08",http://www.lyonco.org/,6/6/13 18:08
lyoncounty.org,,,,County,,Kansas,"Lyon County, KS -- Note added 7/9/14 4:52",http://lyoncounty.org/index/,6/6/13 18:08
lyonsks.org,,,,Local,,Kansas,"Lyons, KS -- Note added 6/6/13 18:09",#N/A,6/6/13 18:09
lyontwp.org,,,,Local,,Michigan,"lyon township, mi -- Note added 9/3/15 15:32",http://lyontwp.org/,6/6/13 18:08
lytletx.org,,,,Local,,Texas,"City of Lytle, TX -- Note added 6/6/13 18:09",#N/A,6/6/13 18:09
mackinawcity.org,,,,Local,,Michigan,"mackinaw city, mi -- Note added 9/3/15 15:32",http://mackinawcity.org/,6/6/13 18:08
maconnc.org,,,,County,,North Carolina,"macon county, nc -- Note added 9/11/15 20:26",http://maconnc.org/,6/6/13 18:08
madison-nh.org,,,,Local,,New Hampshire,"madison, nh -- Note added 9/2/15 18:34",http://www.madison-nh.org/,6/6/13 18:08
madisoncountync.org,,,,County,,North Carolina,"madison county, nc -- Note added 9/11/15 20:26",http://madisoncountync.org/,6/6/13 18:08
madisonct.org,,,,Local,,Connecticut,"Town of Madison, CT -- Note added 12/16/14 7:03",http://madisonct.org/,6/6/13 18:08
madisontownship.org,,,,Local,,Ohio,"Township of Madison, Franklin County, OH -- Note added 3/18/14 18:39",http://madisontownship.org/,6/6/13 18:08
madisonvillage.org,,,,Local,,Ohio,"Villlage of Madison, OH -- Note added 3/18/14 18:40",http://madisonvillage.org/,6/6/13 18:08
magnautah.org,,,,Local,,Utah,"Township of Magna, UT -- Note added 8/21/14 5:38",http://www.magnautah.org/,6/6/13 18:08
magnolia-nj.org,,,,Local,,New Jersey,"magnolia, nj -- Note added 9/16/15 15:22",http://www.magnolia-nj.org/contentSpecific/currentResidents.htm,6/6/13 18:08
mahaskacounty.org,,,,County,,Iowa,"Mahaska County, Ia -- Note added 8/25/15 20:44",http://www.mahaskacounty.org/,6/6/13 18:08
mahwahtwp.org,,,,Local,,New Jersey,"Township of Mahwah, nj -- Note added 9/16/15 15:22",http://mahwahtwp.org/,6/6/13 18:08
mainehistory.org,,,,State,,Maine,maine history -- Note added 8/27/15 18:29,http://www.mainehistory.org/,6/6/13 18:08
mainehousing.org,,,,State,,Maine,maine state housing authority -- Note added 8/27/15 18:30,http://mainehousing.org/,6/6/13 18:08
makersinspaces.org,Department of State,,,Federal,,,"Makers in American Spaces &ldquo;Makers in American Spaces&rdquo; is managed by U.S. State Department Information Resource Officers working with the Office of American Spaces in the Bureau of International Information Programs.   This blog offers the opportunity for participants to discuss new trends in American Spaces, specifically those focused on &ldquo;making and doing.&rdquo;  The contributors to &ldquo;Makers in American Spaces&rdquo;  come from around the globe and work in or with U.S. Embassy Information Resource Centers, American Corners, Binational Centers, and other American Spaces partners overseas. Some of us are seasoned makers, while others are just starting out; what unites us is our appreciation for the creativity, experimentation, and collaboration that makerspaces foster.  We hope this blog community provides inspiration for ideas and information sharing.  Have something to contribute? Please contact us by emailing us at this address: makersinspaces@state.gov.  We'd be happy to invite you to join the conversation! -- Note added 7/12/16 16:59",http://www.makersinspaces.org/,7/12/16 16:57
malheurco.org,,,,County,,Oregon,"Malheur County, OR -- Note added 6/20/14 7:42",http://malheurco.org/,6/6/13 18:08
malta-town.org,,,,Local,,New York,"Town of Malta, NY -- Note added 7/2/15 10:03",http://malta-town.org/,6/6/13 18:08
malvern.org,,,,Local,,Pennsylvania,"Borough of Malvern, PA -- Note added 9/30/14 19:46",http://www.malvern.org/,6/6/13 18:08
mamakating.org,,,,Local,,New York,"Town of Mamakating, NY -- Note added 7/2/15 10:05",http://mamakating.org/,6/6/13 18:08
manassascity.org,,,,Local,,Virginia,"City of Manassas, VA -- Note added 6/20/14 13:30",http://manassascity.org/,6/6/13 18:08
manchester-ia.org,,,,Local,,Iowa,"Manchester, Ia -- Note added 8/25/15 20:44",http://www.manchester-ia.org/,6/6/13 18:08
manchestermd.org,,,,Local,,Maryland,"Town of Manchester, MD -- Note added 12/6/13 15:03",http://manchestermd.org/,6/6/13 18:08
manheimtownship.org,,,,Local,,Pennsylvania,"Manheim Township, PA -- Note added 9/30/14 19:48",http://manheimtownship.org/,6/6/13 18:08
manistique.org/government,,,,Local,,Michigan,"Manistique, mi -- Note added 9/3/15 15:33",http://www.cityofmanistique.org/,6/6/13 18:08
manitowoc.org,,,,Local,,Wisconsin,"City of Manitowoc, WI -- Note added 8/6/14 5:15",http://www.manitowoc.org/,6/6/13 18:08
manliusvillage.org,,,,Local,,New York,"Village of Manlius, NY -- Note added 7/2/15 10:06",http://manliusvillage.org/,6/6/13 18:08
manorhaven.org,,,,Local,,New York,"Village of Manorhaven, NY -- Note added 7/2/15 10:07",http://manorhaven.org/,6/6/13 18:08
manortwp.org,,,,Local,,Pennsylvania,"Manor Township, PA -- Note added 9/30/14 19:51",http://manortwp.org/,6/6/13 18:08
mantiutah.org,,,,Local,,Utah,"Manti City, UT -- Note added 8/21/14 5:41",http://mantiutah.org/,6/6/13 18:08
mantoloking.org,,,,Local,,New Jersey,"Borough of Mantoloking, nj -- Note added 9/16/15 15:25",http://www.mantoloking.org/,6/6/13 18:08
manvillenj.org,,,,Local,,New Jersey,"Borough of Manville, nj -- Note added 9/16/15 15:26",http://manvillenj.org/,6/6/13 18:08
mapleton.org,,,,Local,,Utah,"Mapleton City, UT -- Note added 8/21/14 5:42",http://mapleton.org/,6/6/13 18:08
marblehead.org,,,,Local,,Massachusetts,"marblehead, Ma n  -- Note added 8/26/15 16:10",http://marblehead.org/,6/6/13 18:08
maricopacfc.org,Combined Federal Campaign,,,Federal,,Arizona,Maricopa County (AZ) Combined Federal Campaign -- Note added 12/13/13 13:12,http://maricopacfc.org/,6/6/13 18:08
marinecity-mi.org,,,,Local,,Michigan,"marine city, mi -- Note added 9/3/15 15:34",http://marinecity-mi.org/,6/6/13 18:08
marineforlife.org,U.S. Marine Corps (USMC),,,Federal,,,"Marine for Life, a Marine Corps organization that provides nationwide assistance to Marines who are returning to civilian life, Marine reservists and all Marine veterans throughout their lives. Marine For Life also assists Sailors who have served with Marine Corps units. -- Note added 1/27/14 17:20",http://www.marineforlife.org/,1/27/14 17:20
marioncountyalabama.org,,,,County,,Alabama,"Marion County, AL -- Note added 7/15/13 18:10",http://marioncountyalabama.org/,6/6/13 18:08
marioncountyfl.org,,,,County,,Florida,"Marion County, FL -- Note added 6/24/15 17:37",http://marioncountyfl.org/,6/6/13 18:08
marionnc.org,,,,Local,,North Carolina,"marion, nc -- Note added 9/11/15 20:26",http://marionnc.org/,6/6/13 18:08
marionva.org,,,,Local,,Virginia,"Town of Marion, VA -- Note added 6/20/14 13:31",http://www.marionva.org/,6/6/13 18:08
marlboroughnh.org,,,,Local,,New Hampshire,"marlborough, nh -- Note added 9/2/15 18:36",http://marlboroughnh.org/,6/6/13 18:08
marmarth.org,,,,Local,,North Dakota,"Town of Marmarth, ND -- Note added 7/22/14 5:43",http://marmarth.org/,6/6/13 18:08
marshall.okcounties.org,,,,County,,Oklahoma,"Marshall¬†County, OK -- Note added 8/2/13 14:50",http://marshall.okcounties.org/,8/2/13 14:49
marshallcenter.org,George C. Marshall European Center for Security Studies,,Website - open to public,Federal,,,Requires www. -DP 11/15/22. George C. Marshall European Center for Security Studies -- Note added 3/24/14 15:51,http://www.marshallcenter.org/mcpublicweb/en/,6/6/13 18:08
marshallco.org,,,,County,,Alabama,"Marshall County, AL -- Note added 7/15/13 18:11",http://marshallco.org/,6/6/13 18:08
martinsadditions.org,,,,Local,,Maryland,"Village of Martin's Additions in Chevy Chase, MD -- Note added 5/27/14 2:55",http://www.martinsadditions.org/,6/6/13 18:08
marysvilleohio.org,,,,Local,,Ohio,"City of Marysville, OH -- Note added 3/18/14 18:47",http://marysvilleohio.org/,6/6/13 18:09
masoncountyil.org,,,,County,,Illinois,"Mason County, IL -- Note added 7/3/14 13:47",http://masoncountyil.org/,6/6/13 18:08
massbudget.org,,,,State,,Massachusetts,Mass budget & policy Center -- Note added 8/26/15 16:11,http://massbudget.org/,6/6/13 18:08
massculturalcouncil.org,,,,State,,Massachusetts,Ma cultural Council -- Note added 8/26/15 16:11,http://massculturalcouncil.org/,6/6/13 18:08
masshist.org,,,,State,,Massachusetts,Mass historical society -- Note added 8/26/15 16:12,http://masshist.org/,6/6/13 18:08
matinecockvillage.org,,,,Local,,New York,"Village of Matinecock, NY -- Note added 7/2/15 10:13",http://matinecockvillage.org/,6/6/13 18:08
maumee.org,,,,Local,,Ohio,"City of Maumee, OH -- Note added 3/18/14 18:51",http://maumee.org/,6/6/13 18:08
maumelle.org,,,,Local,,Arkansas,"City of Maumelle, AR -- Note added 12/10/14 7:03",http://maumelle.org/,6/6/13 18:08
mauricerivertwp.org,,,,Local,,New Jersey,"Maurice River Township, nj -- Note added 9/16/15 15:28",http://mauricerivertwp.org/,6/6/13 18:08
mayes.okcounties.org,,,,County,,Oklahoma,"Mayes County, OK -- Note added 8/2/13 14:46",http://mayes.okcounties.org/,8/2/13 14:45
mayfieldheights.org,,,,Local,,Ohio,"City of Mayfield Heights, OH -- Note added 3/18/14 18:53",http://mayfieldheights.org/,6/6/13 18:08
maywood-il.org,,,,Local,,Illinois,"Village of Maywood, IL -- Note added 7/3/14 13:48",http://maywood-il.org/,6/6/13 18:08
mbpo.org,,,,Local,,New York,Manhattan Borough President's Office -- Note added 7/2/15 10:15,http://manhattanbp.nyc.gov/html/home/home.shtml,11/20/13 18:21
