domain_name,agency_organization,maintaining_office,use_case,Type of government,Federal branch,state,comments,link,date_added,agency_type,branch,Domain Type,city,security_contact_email
newhire-reporting.com,Administration for Children and Families,,Redirect,Federal,,,"Root redirects to landing page with instructions to reach state-specific data at newhire-reporting.com/XX-newhire, where XX is the state abbreviation. MI and perhaps others redirect to XX-newhire.com, but several others just 404d. -DPM 11/17/22. In 1996, Congress enacted a law called the 'Personal Responsibility and Work Opportunity Reconciliation Act,' or PRWORA, as part of Welfare Reform. This legislation created the requirement for employers in all 50 states to report their new hires and re-hires to a state directory. New hire reporting speeds up the child support income withholding order process, expedites collection of child support from parents who change jobs frequently, and quickly locates non-custodial parents to help in establishing paternity and child support orders. -- Note added 11/12/15 12:46",http://newhire-reporting.com/nc-newhire/Index.aspx,6/6/13 18:08,federal,unspecified,,,
newington.nh.us,,,,Local,,New Hampshire,"newington, nh -- Note added 9/2/15 18:42",http://www.newington.nh.us/,6/6/13 18:08,local,,,,
newkensingtononline.com,,,,Local,,Pennsylvania,"City of New Kensington, PA -- Note added 11/20/13 12:56",http://newkensingtononline.com/home/,6/6/13 18:08,local,,,,
newlebanonoh.com,,,,Local,,Ohio,"Village of New Lebanon, OH -- Note added 3/25/14 13:47",http://newlebanonoh.com/,6/6/13 18:08,local,,,,
newleipzig.com,,,,Local,,North Dakota,"City of New Leipzig, ND -- Note added 7/21/14 6:28",http://newleipzig.com/,6/6/13 18:08,local,,,,
newlenox.net,,,,Local,,Illinois,"Village of New Lenox, IL -- Note added 7/3/14 15:19",http://newlenox.net/,6/6/13 18:08,local,,,,
newlenox.org,,,,Local,,Illinois,"New Lenox Township, IL -- Note added 7/3/14 15:20",http://newlenox.org/,6/6/13 18:08,local,,,,
newlexington.org,,,,Local,,Ohio,"Village of New Lexington, OH -- Note added 3/25/14 13:48",http://newlexington.org/,6/6/13 18:08,local,,,,
newlisbon.net,,,,Local,,Wisconsin,"City of New Lisbon, WI -- Note added 4/2/14 12:45",http://newlisbon.net/,6/6/13 18:08,local,,,,
newlondonohio.com,,,,Local,,Ohio,"Village of New London, OH -- Note added 3/25/14 13:49",http://www.newlondonohio.com/,6/6/13 18:08,local,,,,
newlondontownship.com,,,,Local,,Minnesota,"New London Township, MN -- Note added 4/26/15 5:58",http://www.newlondontownship.com/,6/6/13 18:08,local,,,,
newlondontwp.net,,,,Local,,Pennsylvania,"New London Township, PA -- Note added 10/1/14 13:33",http://newlondontwp.net/,6/6/13 18:08,local,,,,
newlondonwi.org,,,,Local,,Wisconsin,"City of New London, WI -- Note added 8/6/14 5:31",http://newlondonwi.org/,6/6/13 18:08,local,,,,
newmarkettownship.com,,,,Local,,Minnesota,"New Market Township, MN -- Note added 4/26/15 5:59",http://www.newmarkettownship.com/,6/6/13 18:08,local,,,,
newmarketvirginia.com,,,,Local,,Virginia,"Town of New Market, VA -- Note added 6/20/14 13:44",http://www.newmarketvirginia.com/,6/6/13 18:08,local,,,,
newmeadowsidaho.us,,,,Local,,Idaho,"City of New Meadows, ID -- Note added 7/8/13 19:20",http://www.newmeadowsidaho.us/,6/6/13 18:08,local,,,,
newmexico.org,,,,State,,New Mexico,Travel and Tourism Site for New Mexico -- Note added 6/6/13 19:42,http://www.newmexico.org/,6/6/13 19:11,state,,,,
newmexicocfc.org,Combined Federal Campaign,,,Federal,,New Mexico,Desert Southwest Combined Federal Campaign -- Note added 7/16/14 5:30,http://www.desertswcfc.org/_root/,6/6/13 18:08,federal,unspecified,,,
newmilford.org,,,,Local,,Connecticut,"Town of New Milford, CT -- Note added 12/16/14 7:07",http://newmilford.org/,6/6/13 18:08,local,,,,
newmilfordboro.com,,,,Local,,New Jersey,"Borough of New Milford, nj -- Note added 9/16/15 15:50",http://www.newmilfordboro.com/default.asp?sec_id=180013952,6/6/13 18:08,local,,,,
newpa.com,,,,State,,Pennsylvania,Pennsylvania Department of Community & Economic Development -- Note added 6/6/13 18:08,http://www.newpa.com/,6/6/13 18:08,state,,,,
newpaltz.org,,,,Local,,New York,"Town of New Paltz, NY -- Note added 7/2/15 10:27",http://newpaltz.org/,6/6/13 18:08,local,,,,
newphilaoh.com,,,,Local,,Ohio,"City of New Philadelphia, OH -- Note added 3/25/14 13:51",http://newphilaoh.com/,6/6/13 18:08,local,,,,
newport-wa.org,,,,Local,,Washington,"City of Newport, WA -- Note added 11/18/14 10:34",http://newport-wa.org/,6/6/13 18:08,local,,,,
newportarcity.org,,,,Local,,Arkansas,"City of Newport, AR -- Note added 7/17/13 18:54",http://newportarcity.org/,6/6/13 18:08,local,,,,
newportmaine.net,,,,Local,,Maine,"newport, maine -- Note added 8/27/15 19:42",http://www.newportmaine.net/site/,6/6/13 18:08,local,,,,
newportnh.net,,,,Local,,New Hampshire,"Town of Newport, NH  -- Note added 9/2/15 19:00",http://newportnh.net/,6/6/13 18:08,local,,,,
newportvermont.org,,,,Local,,Vermont,"City of Newport, VT -- Note added 8/14/14 5:36",http://newportvermont.org/,6/6/13 18:08,local,,,,
newprov.org,,,,Local,,New Jersey,"New Providence, New Jersey -- Note added 9/16/15 15:50",http://newprov.org/,6/6/13 18:08,local,,,,
newroads.net,,,,Local,,Louisiana,"City of New Roads, La -- Note added 8/24/15 15:01",http://newroads.net/,6/6/13 18:08,local,,,,
newrochelleny.com,,,,Local,,New York,"City of New Rochelle, NY -- Note added 7/2/15 10:28",http://newrochelleny.com/,6/6/13 18:08,local,,,,
newsalem-nd.com,,,,Local,,North Dakota,"City of New Salem, ND -- Note added 7/21/14 6:27",http://newsalem-nd.com/,6/6/13 18:08,local,,,,
newtoncountyin.com,,,,County,,Indiana,"new county, In -- Note added 8/27/15 14:46",http://www.newtoncounty.in.gov/,6/6/13 18:08,county,,,,
newtongov.org,,,,Local,,Iowa,"Newton, IA -- Note added 8/25/15 20:49",http://newtongov.org/,6/6/13 18:08,local,,,,
newtonkansas.com,,,,Local,,Kansas,"City of Newton, KS -- Note added 7/10/14 6:26",http://www.newtonkansas.com/,6/6/13 18:08,local,,,,
newtontownhall.com,,,,Local,,New Jersey,"town of newton, nj -- Note added 9/16/15 15:51",http://newtontownhall.com/,6/6/13 18:08,local,,,,
newtriertownship.com,,,,Local,,Illinois,"New Trier Township, IL -- Note added 7/3/14 15:20",http://www.newtriertownship.com/default.aspx,6/6/13 18:08,local,,,,
newunderwood.com,,,,Local,,South Dakota,"City of New Underwood, SD -- Note added 7/17/14 5:47",http://www.newunderwood.com/,6/6/13 18:08,local,,,,
newvillageofislandia.com,,,,Local,,New York,"Village of Islandia, NY -- Note added 7/2/15 10:29",http://newvillageofislandia.com/,6/6/13 18:08,local,,,,
newwindsormd.org,,,,Local,,Maryland,"Town of New Windsor, MD -- Note added 12/6/13 15:04",http://www.newwindsormd.org/,6/6/13 18:08,local,,,,
newyorkfed.org,Federal Reserve Board,,,Federal,,New York,Federal Reserve Bank of New York -- Note added 1/10/14 19:17,http://newyorkfed.org/,1/10/14 19:17,federal,unspecified,,,
newyorkmills.govoffice2.com,,,,Local,,Minnesota,"City of New York Mills, MN -- Note added 4/26/15 6:01",http://www.newyorkmills.govoffice2.com/,6/6/13 18:09,local,,,,
nfdl.org,,,,Local,,Wisconsin,"Village of North Fond du Lac, WI -- Note added 8/6/14 5:33",http://nfdl.org/,6/6/13 18:08,local,,,,
nfs.unl.edu,,,,State,,Nebraska,Nebraska Forest Service -- Note added 12/6/13 19:55,http://nfs.unl.edu/,12/6/13 19:54,state,,,,
nfwf.org,,,,Quasigovernmental,,,"National Fish and Wildlife Foundation Founded by Congress in 1984, receives congressional appropriations -- Note added 7/12/16 17:02",http://www.nfwf.org/,7/12/16 17:02,quasigovernmental,,,,
ngycp.org,,,,Quasigovernmental,,,"National Guard Youth ChalleNGe Program. The mission of the program is to intervene in and reclaim the lives of 16-18 year old high school dropouts, producing program graduates with the values, life skills, education, and self-discipline necessary to succeed as productive citizens. -- Note added 11/20/13 12:49",,6/6/13 18:08,quasigovernmental,,,,
ngyf.org,,,,Quasigovernmental,,,National Guard Youth Foundation. The foundation supports the National Guard Youth ChalleNGe Program. -- Note added 11/20/13 12:51,,11/20/13 12:50,quasigovernmental,,,,
nhcgov.com,,,,County,,North Carolina,"New Hanover County, NC -- Note added 9/15/15 17:34",http://www.nhcgov.com/,6/6/13 18:08,county,,,,
nhchesterfield.com,,,,Local,,New Hampshire,"chesterfield, nh -- Note added 9/2/15 19:01",http://nhchesterfield.com/,6/6/13 18:08,local,,,,
nhhistory.org,,,,State,,New Hampshire,NH Historical Society -- Note added 9/2/15 19:01,http://nhhistory.org/,6/6/13 18:08,state,,,,
nhlgc.org,,,,State,,New Hampshire,NH Municipal Association -- Note added 9/2/15 19:02,https://www.nhmunicipal.org/,6/6/13 18:08,state,,,,
nhlottery.org,,,,State,,New Hampshire,New Hampshire Lottery Commission -- Note added 6/12/13 14:19,,6/6/13 18:08,state,,,,
nhstateparks.org,,,,State,,New Hampshire,NH State Parks -- Note added 9/2/15 19:03,http://www.nhstateparks.org/,6/6/13 18:08,state,,,,
niagaracounty.com,,,,County,,New York,"County of Niagra, NY -- Note added 7/2/15 10:31",http://niagaracounty.com/,6/6/13 18:08,county,,,,
niagarafallsusa.org,,,,Local,,New York,"City of Niagra Falls, NY -- Note added 7/2/15 10:32",http://niagarafallsusa.org/,6/6/13 18:08,local,,,,
nicholshills.net,,,,Local,,Oklahoma,"nichols hills, ok -- Note added 8/28/15 16:51",http://nicholshills.net/,6/6/13 18:08,local,,,,
nirpc.org,,,,Regional,,Indiana,NW indiana regional planning commission -- Note added 8/27/15 14:47,http://nirpc.org/,6/6/13 18:08,regional,,,,
niskayuna.org,,,,Local,,New York,"Town of Niskayuna, NY -- Note added 7/2/15 10:33",http://niskayuna.org/Public_Documents/index,6/6/13 18:08,local,,,,
njac.org,,,,County,,New Jersey,NJ association of counties -- Note added 9/16/15 15:51,http://njac.org/,6/6/13 18:08,county,,,,
njeda.com,,,,State,,New Jersey,New Jersey Economic Development Authority -- Note added 9/16/15 15:52,http://njeda.com/,6/6/13 18:08,state,,,,
njfishandwildlife.com,,,,State,,New Jersey,"Division of Fish and Wildlife, NJ Department of Environmental Protection -- Note added 6/7/13 11:33",http://njfishandwildlife.com/,6/7/13 11:31,state,,,,
njstatelib.org,,,,State,,New Jersey,New Jersey State Library -- Note added 7/26/13 16:17,http://www.njstatelib.org/,6/6/13 18:08,state,,,,
njsurcharge.com,,,,State,,New Jersey,New Jersey Surcharge Violation System (NJSVS) -- Note added 9/16/15 15:53,https://www1.state.nj.us/TYTR_NJAISC_Web/index.jsp,6/6/13 18:08,state,,,,
njuifile.net,,,,State,,New Jersey,Department of Labor and Workforce Development   -- Note added 9/16/15 15:53,https://njsuccess.dol.state.nj.us/html/uimain.html,6/6/13 18:08,state,,,,
nl-nh.com,,,,Local,,New Hampshire,"New London, NH -- Note added 9/2/15 19:03",http://www.nl-nh.com/,6/6/13 18:08,local,,,,
nlauderdale.org,,,,Local,,Florida,"North Lauderdale, FL -- Note added 6/30/15 12:25",http://nlauderdale.org/,6/6/13 18:08,local,,,,
nmanchester.org,,,,Local,,Indiana,"north manchester, In -- Note added 8/27/15 14:48",http://nmanchester.org/,6/6/13 18:08,local,,,,
nmb.us,,,,Local,,South Carolina,"North Myrtle beach, Sc -- Note added 8/28/15 14:57",http://nmb.us/,6/6/13 18:08,local,,,,
nmiddleton.com,,,,Local,,Pennsylvania,"North Middleton Township, PA -- Note added 10/1/14 13:34",http://nmiddleton.com/,6/6/13 18:08,local,,,,
nmlottery.com,,,,State,,New Mexico,New Mexico Lottery -- Note added 6/12/13 14:20,http://www.nmlottery.com/,6/6/13 18:08,state,,,,
nmtracking.org,,,,State,,New Mexico,New Mexico Environmental Public Health Tracking -- Note added 10/24/14 12:11,https://nmtracking.org/,10/24/14 12:11,state,,,,
nmwic.org,,,,State,,New Mexico,"Special Supplemental Nutrition Program for New Mexico Women, Infants & Children -- Note added 1/10/14 19:17",http://nmwic.org/,1/10/14 19:17,state,,,,
nngov.com,,,,Local,,Virginia,"City of Newport News, VA -- Note added 6/20/14 13:46",http://nngov.com/,6/6/13 18:08,local,,,,
noattacks.scgcorp.com,,,,Quasigovernmental,,,"NoAttacks.org DISCLAIMER Due to technical difficulties with the URL www.noattacks.org, this website is temporarily hosted at http://noattacks.scgcorp.com/ This website is managed by The Scientific Consulting Group, Inc. under contract to the US Environmental Protection Agency (Contract No. EP-D-14-001).  The website was originally developed by the Advertising Council as part of the National Childhood Media Campaign under cooperative agreements with EPA (GX-82820301; XA-83326201). This website provides visitor-friendly content with prevention tips and resources to support personal asthma management practices. Use of this website is voluntary. It is not intended to replace medical care and recommendations are strictly suggestive and do not obligate a person to take a particular action.  Talk to your doctor if you have asthma or suspect that your child has asthma.  -- Note added 12/23/16 21:07",http://noattacks.scgcorp.com/,12/23/16 20:36,quasigovernmental,,,,
nobleco.squarespace.com,,,,County,,Indiana,"Noble County, IN -- Note added 3/20/14 16:50",http://nobleco.squarespace.com/,6/6/13 18:08,county,,,,
nomealaska.org,,,,Local,,Alaska,"City of Nome, AK -- Note added 6/7/13 14:35",http://www.nomealaska.org/,6/6/13 18:08,local,,,,
nooksackindiantribe.org,,,,Native Sovereign Nation / Tribal,,Washington,"Nooksack Indian Tribe (Deming, WA) -- Note added 8/2/13 15:53",http://www.nooksacktribe.org/,6/6/13 18:08,native_sovereign_nation_tribal,,,,
noradsanta.org,North American Aerospace Defense Command (NORAD),,Website - open to public,Federal,,,North American Aerospace Defense Command (NORAD) Santa Tracker -- Note added 12/5/13 14:42,http://www.noradsanta.org/,6/6/13 18:08,federal,unspecified,,,
norcalcfc.org,Combined Federal Campaign,,,Federal,,California,Combined Federal Campaign of Northern California (CFC Norcal) -- Note added 12/4/13 20:03,http://www.norcalcfc.org/_root/,6/6/13 18:08,federal,unspecified,,,
norcrossga.net,,,,Local,,Georgia,"City of Norcross, Ga -- Note added 8/25/15 15:48",http://norcrossga.net/,6/6/13 18:08,local,,,,
norfolkcounty.org,,,,County,,Massachusetts,"Northfolk County, Ma -- Note added 8/26/15 16:17",http://norfolkcounty.org/,6/6/13 18:08,county,,,,
norfolkct.org,,,,Local,,Connecticut,"Town of Norfolk, CT -- Note added 12/16/14 7:07",http://norfolkct.org/,6/6/13 18:08,local,,,,
norfolkny.com,,,,Local,,New York,"Town of Norfolk, NY -- Note added 11/10/15 13:38",http://norfolkny.com/,6/6/13 18:08,local,,,,
normal.org,,,,Local,,Illinois,"Town of Normal, IL -- Note added 7/3/14 15:21",http://www.normal.org/,6/6/13 18:08,local,,,,
normanna.org,,,,Local,,Minnesota,"Normanna Township, MN -- Note added 4/26/15 6:02",http://www.normanna.org/,6/6/13 18:08,local,,,,
norpc.org,,,,Regional,,Louisiana,Regional Planning Commission  -- Note added 8/24/15 15:01,http://norpc.org/,6/6/13 18:08,regional,,,,
norristown.org,,,,Local,,Pennsylvania,"Norristown, PA -- Note added 10/1/14 13:35",http://norristown.org/,6/6/13 18:08,local,,,,
north-fayette.com,,,,Local,,Pennsylvania,"North Fayette Township, PA -- Note added 10/1/14 13:36",http://north-fayette.com/index.php?lang=en,6/6/13 18:08,local,,,,
north-olmsted.com,,,,Local,,Ohio,"City of North Olmsted, OH -- Note added 3/25/14 13:52",http://north-olmsted.com/,6/6/13 18:08,local,,,,
north-slope.org,,,,Local,,Alaska,"North Slope Borough, AK -- Note added 6/7/13 14:37",http://north-slope.org/,6/6/13 18:08,local,,,,
north-wilkesboro.com,,,,Local,,North Carolina,"North Wilkesboro, Nc -- Note added 9/15/15 17:35",http://north-wilkesboro.com/,6/6/13 18:08,local,,,,
northamptoncounty.org,,,,County,,Pennsylvania,"Northampton County, PA -- Note added 10/1/14 13:38",http://www.northamptoncounty.org/northampton/site/default.asp,6/6/13 18:08,county,,,,
northamptonnc.com,,,,County,,North Carolina,Northampton County -- Note added 9/15/15 17:35,http://northamptonnc.com/,6/6/13 18:08,county,,,,
northamptontownship.com,,,,Local,,Pennsylvania,"Northampton Township, PA -- Note added 10/1/14 13:39",http://northamptontownship.com/,6/6/13 18:08,local,,,,
northarlington.org,,,,Local,,New Jersey,"Borough of North Arlington, nj -- Note added 9/16/15 15:53",http://northarlington.org/,6/6/13 18:08,local,,,,
northaugusta.net,,,,Local,,South Carolina,"North Augusta, Sc -- Note added 8/28/15 15:03",http://northaugusta.net/,6/6/13 18:08,local,,,,
northbarrington.org,,,,Local,,Illinois,"Village of North Barrington, IL -- Note added 7/3/14 15:21",http://northbarrington.org/,6/6/13 18:08,local,,,,
northbendcity.org,,,,Local,,Oregon,"City of North Bend, OR -- Note added 6/19/14 14:54",http://northbendcity.org/,6/6/13 18:08,local,,,,
northbergen.org,,,,Local,,New Jersey," Township of North Bergen, nj -- Note added 9/16/15 15:54",http://www.northbergen.org/,6/6/13 18:08,local,,,,
northbonneville.net,,,,Local,,Washington,"City of North Bonneville, WA -- Note added 11/18/14 10:33",http://northbonneville.net/,6/6/13 18:08,local,,,,
northbrentwood.com,,,,Local,,Maryland,"North Brentwood, MD -- Note added 5/27/14 3:34",http://www.northbrentwood.com/,6/6/13 18:08,local,,,,
northbridgemass.org,,,,Local,,Massachusetts,"Northbridge, Ma -- Note added 8/26/15 16:17",http://www.northbridgemass.org/,6/6/13 18:08,local,,,,
northbrookfield.net,,,,Local,,Massachusetts,"northbrookfield, Ma -- Note added 8/26/15 16:18",http://northbrookfield.net/,6/6/13 18:08,local,,,,
